CHEM_ID,CVHS-00001,CVHS-00002,CVHS-00003,CVHS-00006,CVHS-00007,CVHS-00008,CVHS-00009,CVHS-00010,CVHS-00011,CVHS-00012,CVHS-00014,CVHS-00018,CVHS-00023,CVHS-00024,CVHS-00025,CVHS-00027,CVHS-00028,CVHS-00029,CVHS-00030,CVHS-00031,CVHS-00034,CVHS-00035,CVHS-00039,CVHS-00040
100015853,0.12915992,0.154077531,-0.204085018,-0.801546856,-0.801546856,-0.254119732,0.606823981,0.742278208,-0.801546856,-0.801546856,0.083635612,-0.801546856,0.629442122,-0.254081126,-0.047067836,-0.801546856,-0.801546856,-0.801546856,0.867573147,-0.801546856,0.477527601,0.481087471,-0.801546856,-0.801546856
100015854,-0.078733924,-0.132039835,-0.275260894,-0.859863414,-0.859863414,-0.318139642,0.325397041,0.747108528,-0.859863414,-0.859863414,0.109318462,-0.859863414,0.301789166,-0.700523015,0.113348392,-0.859863414,-0.859863414,-0.859863414,0.783128318,-0.859863414,0.292183975,0.110967401,-0.859863414,-0.859863414
100015855,-0.007399617,-0.036201452,-0.214024917,-0.87503629,-0.991226654,0.291233039,0.059431758,0.488715273,-0.469006245,-0.801868248,0.069915222,-1.145550594,0.166439263,-1.145550594,-0.272864008,-1.145550594,-0.426361599,-0.37318425,0.549496943,-0.953761989,-0.13268681,-0.265335349,-0.832310505,-0.974858571
100015862,0.67445824,0.250861081,0,-1.527277477,-1.527277477,0.215980503,0.141583901,0.021581865,-1.527277477,-1.373138606,0.351284403,-0.994356152,0.341104394,-0.415382673,-0.963673331,-1.512950652,-0.846624629,-1.527277477,0.041899186,-1.389661329,-0.443911406,0.067184354,-1.253860931,-1.128435184
100015863,0.100214052,0.395957739,0.018952067,-0.86267473,-0.86267473,0.132711184,0.722572339,1.038249815,-0.86267473,-0.86267473,0.022900372,0.574676877,0.997163783,-0.126184031,-0.333989773,-0.86267473,-0.070214949,-0.86267473,0.742441019,-0.86267473,-0.214880454,0.503692734,0.360416343,0.066201534
100015865,-0.311613989,-0.219322635,-0.504538679,0.767349758,0.836460884,0.973543424,0.046547128,0.372214066,1.310329993,1.083187511,-0.725314894,1.11611375,0.396792204,-0.839545708,-0.155244843,1.131658489,1.386082802,1.252502598,0.391417402,0.774405933,-0.105049446,-0.089390789,1.132597223,0.933572697
100015870,-0.67833483,0.242966563,-0.659211041,0.673708345,1.046556076,1.25830197,0.136421927,0.706060029,1.554280231,1.38615816,-0.399980868,1.15147771,0.329035869,-0.351935095,-0.538900292,1.110379187,1.06967611,1.036045969,0.698449591,0.867057118,-0.072695791,-0.466959141,0.845914045,0.766730211
100015962,0.886486816,-0.018565813,0.517454956,-1.249159941,-2.955795651,-1.113411972,0.866351646,0.203550437,-2.339836901,-2.867831816,1.441238721,-3.176392819,0.354676753,0.705970843,-0.66058437,-1.649872528,-1.338030539,-0.521362621,0.254592579,-2.288290752,1.502170544,1.664587139,-2.908021997,-2.427472611
100015965,0.781452691,-0.29212934,0.061729744,0.201148487,-0.026066961,-0.183439726,1.130597135,0,-0.687211233,-1.234611292,-0.653157514,-1.621998836,-0.013595909,0.062315709,-0.936531999,-0.496232537,0.688796196,-0.138285317,0.142522781,0.684716256,0.770279331,-0.400043585,-2.013899549,-2.013899549
100015966,0.135282066,0.066351349,0.230653276,-3.422066406,-3.38270923,-3.19770939,-0.263427906,0.009125157,-3.651639734,-3.822961601,0.238404271,-3.377579345,-0.021211364,-0.088229026,0.260605224,-3.285036221,-3.500511424,-3.200232577,-0.03446488,-3.98057223,-0.164284833,-0.02836788,-3.243750895,-3.343632312
100015967,0.064209804,0.212250557,0.068603829,-3.2485675,-3.179655131,-3.292335872,-0.074146381,0.028423945,-3.641415066,-3.402000905,0.24956136,-3.437644618,0.067954751,-0.197802623,0.284898974,-2.714971263,-3.104713795,-3.147270076,0.10446744,-3.641415066,-0.092097046,-0.025788341,-3.315858979,-3.555223367
100015968,-0.089560151,0.291188835,-0.197428898,-0.440705262,-0.440705262,-0.440705262,0.013332022,-0.164501435,-0.440705262,-0.440705262,0.091989042,-0.440705262,-0.167444656,-0.440705262,0.262519486,-0.440705262,-0.440705262,-0.440705262,0.119682646,-0.440705262,-0.185283974,0.21770893,-0.440705262,-0.440705262
100015988,-1.399702093,-1.540790483,0.487700756,-2.150974648,0.811789423,0.476619659,0.502592731,1.534186504,-0.57523202,-1.109731509,-0.918923529,-0.467934045,-1.206416738,-0.385135398,-1.029642553,-2.152603394,-0.344614886,0.467831069,0.775231447,0.109283078,0.128270813,0.615753982,-0.02361028,0.378017569
100016038,0.902323978,-0.444698757,-0.078160594,-1.949631719,1.393446326,0.945360806,1.089172661,1.343286897,1.388990829,0.743749973,-0.312073818,-2.069535553,1.436644717,0.528142797,-0.511146643,0.421703878,0.154916737,0.250826772,1.669660756,0.287767996,1.027928138,1.000486917,-0.443933217,-0.960992756
100016069,-1.074936479,-0.986071393,-1.074936479,-0.679642478,0.093501489,-0.666903452,-0.462269138,0.125239834,0.50189042,0.462680347,-0.116847939,0.459696287,-1.074936479,-1.074936479,-1.074936479,-0.437944515,0.77956801,0.184130359,-0.358721241,0.500323668,0.078514155,-1.074936479,1.294633569,0.418031284
100019761,0.533404723,0.322487157,0.253823724,-0.360867981,0.240703578,-0.272632521,-1.232570142,-0.091215456,0.048455658,0.025928436,-0.749356925,0.076056794,0.687788093,-0.491067987,0.063381145,0.095820266,-0.389669088,0.098311377,-0.575874361,-0.222994697,-0.327084519,0.28685914,0.291646029,0.073222375
100019892,0.007466007,-0.058762837,-0.318485495,0.394299561,-0.007522168,1.203109947,0.180272876,0.694572599,1.63585248,0.262903649,-0.827145088,1.03361368,0.460638057,-0.485107321,0.269061151,1.010557547,0.152303001,1.129322488,1.026298772,0.111499067,0.379444506,0.58691503,0.677558002,1.029016858
100019894,0.325214096,1.033951042,-0.027912531,0.926098854,-0.00531422,-0.302585718,1.048510338,0.961088173,0.458134683,0.009952405,-0.450101523,0.954022762,0.637897136,-0.688350949,-0.463554798,0.359362515,-0.309835472,0.431609773,0.6160354,-1.705769895,0.433278729,0.276593838,0.412394449,-0.690710378
100019915,0.520668171,0.825518987,-0.288613385,-1.297998652,-1.297998652,-1.297998652,3.257913695,2.083816921,-1.297998652,-1.297998652,0.400632698,-1.297998652,0.784432202,-0.039207097,-0.566321761,-1.297998652,-1.297998652,-1.297998652,1.496036237,-1.297998652,2.544068237,1.844193813,-1.297998652,-1.297998652
100019953,-0.530619491,0.148063388,-0.254279187,0.158437698,1.226271128,2.224220653,0.387032178,0.893063068,3.487372037,1.98336921,-1.082775734,1.928423926,0.45909251,-0.631821759,0.687112692,1.254533025,-0.63413978,1.017584825,1.057976938,1.353901033,-0.195175248,0.450980661,1.367535336,2.426535861
100019960,-0.652568201,0.118344354,-0.293220812,-1.205143996,-1.205143996,-1.205143996,-0.014547769,-1.205143996,-1.205143996,-0.837233201,0.964127871,-1.205143996,-0.186754325,-0.49473486,0.541329926,-0.751636531,-1.205143996,-0.626105218,-1.205143996,-0.812340438,0.609195628,0.738771229,-1.205143996,-1.205143996
100019968,0.202045101,0.279614586,-0.271508521,-1.615416799,-0.995481422,-1.353291555,0.016636138,-0.172744287,-1.310059947,-1.452998646,1.554282726,-2.235277284,0.131167213,-0.056506532,-0.368993484,-1.086187234,-1.02721027,-1.03409964,-0.301243892,0.174767481,0.259701995,1.705539799,-1.169560933,-0.765360236
100019969,0.11111898,0.212200474,-0.156950804,-0.953735072,-0.033566889,-0.953735072,0.511655426,0.3636058,-0.251594607,0.081788463,-0.953735072,-0.953735072,0.445998144,0.102139332,-0.953735072,-0.953735072,-0.196640668,-0.025901522,0.457157418,-0.393057517,0.884954316,0.601463127,-0.217613663,0.261506598
100019972,-0.129289504,0,0.040648551,-1.34221646,-1.284675479,-0.943945334,0.299882345,0.299110377,-1.160172201,-1.474311387,-0.376664237,-1.134570121,0.112261321,0.235021883,-0.14167097,-1.147268362,-1.583131411,-1.349945268,0.436501536,-1.583131411,-0.519405643,0.035922219,-0.889551944,-0.824420138
100019975,0.427642058,0.796649019,0.038898402,-1.342883676,-1.059596529,-0.511632641,1.10165681,0.801054885,-1.274387355,-1.583739879,-0.313134077,-0.566962935,0.817427677,1.096488231,0.014075211,-0.519123466,-0.768677861,-0.721939743,0.739748263,-0.510330885,0.830428499,0.992047412,0.038432744,0.24511786
100019978,0.388431674,0.806286176,0.357843031,-2.727600728,-2.263894616,-1.976861762,1.431342698,1.841553669,-2.187642196,-2.233914382,-0.575673622,-2.137727202,1.371287825,0.587689276,0.054438884,-2.108634255,-2.139951457,-2.022737951,2.048597361,-2.141838481,1.298742296,1.15303286,-1.554834231,-1.546492621
100019982,0.303317248,0.288950389,0.026521128,-2.180948936,-2.180948936,-2.180948936,0.606848424,0.226247949,-1.029294834,-2.180948936,0.211173374,-2.180948936,0.45279242,0.379885463,0.070252223,-1.064553668,-2.180948936,-2.180948936,-0.573420382,-1.952301066,0.881432906,1.169869614,-1.202042314,-2.180948936
100020207,-0.023024242,-3.666506735,-0.705073038,-3.666506735,-3.666506735,-3.666506735,-3.666506735,-0.63221517,-3.666506735,-3.666506735,0.013418424,-3.666506735,-0.615727381,0.25771866,-0.589729694,-3.666506735,-3.666506735,-3.666506735,-1.38882597,-3.666506735,-1.034897419,-1.511178432,-3.666506735,-3.666506735
100020214,-0.763086852,-0.604063092,-0.763086852,1.186483211,3.290944734,2.703249666,-0.354116171,0.423116988,2.427669899,1.887592629,-0.600480538,2.359651496,-0.196107208,0.202452459,-0.763086852,2.33888033,4.20897987,2.974220508,-0.305753577,3.737041214,-0.58536917,-0.216480971,3.82841289,3.724722385
100020217,0.08502829,0.519607029,-0.624660974,-0.128706121,1.576322011,2.034024075,-0.741811679,-1.137921966,1.537313329,-0.554630353,0.367426086,-1.51476311,0.272321617,-0.428412147,-0.975897799,-0.149334253,0.490938379,1.235929207,-0.300931865,0.362057132,-0.439658026,1.027546816,-0.058241891,-1.408871054
100020219,0.876858723,-0.228972521,0.457640586,-0.788168587,-0.114498835,-0.116601621,1.157929977,1.116970432,-0.077103289,-0.104007354,0.175205076,-1.003124778,1.130439881,0.38743259,-0.522078087,-1.196151914,-1.029831165,-0.51507883,0.45925789,-0.481230741,0.886175514,0.868668919,-0.845717119,-1.055046102
100020242,0.087878341,-0.296801749,0.736099291,-0.962184351,2.870649291,1.372356079,0.711568231,1.670545506,2.926737444,2.396507527,-0.473330817,-0.962184351,0.60358848,0.603339634,-0.112089345,-0.962184351,-0.22419874,1.371750142,1.165146414,1.92452113,0.536140027,0.379356413,-0.962184351,-0.962184351
100020272,0.815464183,0.75887626,-0.623579218,-0.623579218,-0.623579218,-0.623579218,-0.623579218,-0.623579218,-0.623579218,-0.623579218,-0.28316118,-0.623579218,0.879290719,0.364569234,-0.623579218,-0.623579218,-0.623579218,-0.623579218,-0.508857507,-0.623579218,-0.623579218,0.186057674,-0.623579218,-0.623579218
100020343,-0.22217902,-0.016787624,-0.283575372,-0.484556622,-0.302507781,1.488621133,0.083216475,-0.163169017,0.359570042,-0.516128724,-0.047151137,0.019072397,0.040912225,0.261741089,-0.255747381,0.312389568,0.403615655,0.316847327,-0.283751361,0.649787419,-0.153828819,-0.208579109,-0.152532042,1.550007537
100020361,0.331619534,-0.281115718,-0.355080728,-1.401164673,-0.77284224,-1.433266615,0.214128459,0.025535837,-1.430174981,-1.395834584,0.129704862,-1.21309742,0.43218446,-0.207027404,-0.527455812,-1.010864733,-0.238901125,-1.497526358,0.779472867,-0.993731327,0.326932424,0.333470708,-0.995578242,-1.454612915
100020371,0.08461032,-0.069875825,0.269247515,-2.593250888,-3.057172848,-1.653816602,0.116873051,-0.569966088,-3.057172848,-2.006235617,2.190431675,-2.538022739,0.175429081,0.54951941,-0.05259131,-2.191441556,-2.390532561,-2.310875366,-0.109235771,-3.057172848,0.4512563,1.822755125,-1.674824217,-1.488265384
100020372,0.274241516,-0.222235995,0.213028541,-1.174359183,-0.719110976,0.006320173,0.077464764,0.232488837,-0.148684715,0.246553275,0.466697531,-1.3142176,0.568174965,0.06564559,-0.364134002,-0.788586744,-1.311610377,-0.672753857,-0.279876038,-0.79613473,0.146585053,0.140437565,-0.261284249,-1.167347166
100020377,1.033619051,-0.502976671,-0.0799329,-1.345191068,-1.159577794,-1.345191068,1.161806022,0.264518257,-0.757546078,-1.345191068,-0.102419207,-1.345191068,0.338915771,0.343903502,-0.581122575,-1.345191068,-1.345191068,-0.683418518,0.639928947,-1.152565238,1.398970866,0.18164816,-1.045692925,-0.8552953
100020378,-0.605847507,0.236764307,-0.808092846,-1.526793135,-0.80949057,-0.716343263,0.645332791,0.518567693,0.131970405,-0.56733663,0.320424295,-1.904595792,0.191301053,-0.830270587,-0.678583997,-1.57485057,-1.309584097,-0.660266011,0.69662108,-0.807288521,0.197869495,0.428510275,-1.130900399,-1.472730423
100020407,-1.815947554,-0.273464819,-1.466690157,-2.748670268,-2.748670268,-0.856337489,-1.44115239,-1.778022501,-2.375521901,-1.283869246,-1.306907758,-1.46352825,0.197724029,0.482274443,-0.903640091,-1.527911409,1.561783087,-0.520734769,-2.49403369,1.702936749,-0.95485758,-0.95314554,-1.32470083,-2.04082938
100020409,-1.602522944,-1.602522944,-1.602522944,-1.602522944,2.85349392,-0.800070857,-1.602522944,-1.602522944,-1.602522944,-1.602522944,-1.602522944,-1.602522944,-1.602522944,-1.602522944,-1.602522944,-0.571436798,0.206791811,0.623819428,-1.602522944,1.757060979,-1.602522944,-0.61227454,-0.176591652,-1.406233694
100020417,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-0.563685752,-0.445122189,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-1.294446511,-0.026243562,-1.294446511,0.025572413,-1.294446511,-1.294446511,-1.294446511
100020419,-0.542963719,-0.349007959,-0.542963719,-0.542963719,-0.243684828,-0.542963719,-0.542963719,-0.542963719,-0.542963719,-0.542963719,0.046777695,-0.542963719,-0.542963719,-0.037097497,-0.367610514,-0.542963719,-0.542963719,-0.542963719,-0.542963719,-0.542963719,-0.542963719,-0.542963719,-0.542963719,-0.542963719
100020423,-0.991354139,-0.156849659,-0.74338938,0.114093955,1.563439844,-0.991354139,-0.991354139,-0.991354139,-0.227333847,0.777052945,0.084494678,-0.991354139,-0.867322488,-0.275417892,-0.991354139,0.493972136,0.447929968,-0.991354139,-0.991354139,0.188065094,-0.520114747,-0.991354139,0,-0.991354139
100020425,-0.777038836,-0.687907179,-0.702120472,-0.777038836,-0.579987823,-0.777038836,-0.69727733,-0.389260938,-0.777038836,-0.401395989,0.154668593,-0.777038836,-0.07888325,-0.085528175,-0.777038836,-0.740212347,-0.777038836,-0.777038836,0.230801968,-0.479269685,-0.777038836,0.341986211,-0.777038836,-0.777038836
100020427,-0.359769415,-0.359769415,-0.359769415,-0.359769415,0.747261864,-0.359769415,-0.359769415,-0.359769415,0.838307296,0.469984523,-0.034726738,-0.359769415,-0.359769415,-0.359769415,-0.359769415,-0.359769415,0.120074807,-0.359769415,-0.359769415,0.009447021,-0.359769415,-0.359769415,-0.359769415,-0.359769415
100020487,-0.098546587,-0.026322309,0.174349113,-0.196298882,0.801076303,0.346147467,-0.381241505,-0.103941482,-0.584843288,-0.963557733,-0.014590665,-0.667235714,-0.146830059,-0.028873165,-0.167340527,0.0934538,0.030474437,-0.409976851,-0.450326475,-0.83993356,-0.009009199,-0.121471778,0.287164701,0.008928757
100020513,-0.056916462,-0.846328774,0.01384455,-1.652301086,-0.579704233,-0.489590872,1.562339162,0.90378874,-1.652301086,-1.652301086,0.434116608,-1.652301086,-0.257262202,0.23108171,-0.327495776,-1.652301086,-0.235992724,-0.537857427,0.953806344,-1.652301086,0.49879266,0.766594919,-1.652301086,-1.652301086
100020546,-0.723676279,-0.944823998,-0.944823998,-0.944823998,-0.944823998,-0.944823998,0.022338001,0.196962323,-0.944823998,-0.944823998,-0.369269329,-0.944823998,-0.700200059,0.162600703,-0.944823998,-0.944823998,-0.944823998,-0.944823998,0.976369747,0.200489132,-0.944823998,0.058905344,-0.418053492,-0.944823998
100020696,1.003672586,0.069373707,0.448142065,-2.34713714,-1.53164102,-2.139759842,0.908671496,1.136120227,-0.201649936,-2.89222445,-0.248960758,-2.528325634,1.374410057,0.579138095,0.887773989,-1.742722932,-2.112481246,-0.469389429,1.143151577,-0.221512793,1.495119245,1.314006654,-2.89222445,-1.384566524
100020715,0.160176311,-0.288563741,0.155124892,-0.939817517,-0.939817517,-0.924908239,-0.114985868,-0.657959184,-0.939817517,-0.939817517,0.321429433,-0.939817517,0,0.397238662,0.081857469,-0.939817517,-0.939817517,-0.939817517,-0.440253264,-0.514359644,-0.680967252,-0.015760033,-0.939817517,-0.746427009
100020723,-0.353028876,1.281276627,-0.508740773,-0.115770004,-0.775941888,-0.912285139,0.962129779,-0.052991469,-0.884300113,-2.369800946,0.648236118,-1.595572996,-0.276560371,0.085767684,-0.676361752,-2.369800946,-2.369800946,-1.482712838,0.957707927,-2.369800946,-0.98574603,-0.358648684,-2.175265814,-0.821540629
100020724,-1.418329177,1.236443617,-1.5760146,-0.029196997,-1.759237908,-1.759237908,1.367653194,-0.044974152,-1.068334543,-1.759237908,0.024695809,-1.759237908,-1.150794271,-0.493719014,-1.759237908,-1.759237908,-1.759237908,-1.759237908,0.726274695,-1.759237908,-1.759237908,-1.759237908,-1.759237908,-1.199942357
100020725,-1.188586009,1.597046962,-1.188586009,-0.030557088,-1.188586009,-1.159317566,1.408618361,0.189493064,-1.188586009,-1.188586009,0.401030921,-1.188586009,-0.88010663,-1.05135515,-1.188586009,-1.188586009,-1.188586009,-1.188586009,0.770513252,-1.188586009,-1.188586009,-1.188586009,-1.188586009,-1.188586009
100020727,0.028476066,1.042976242,-0.287676835,-0.935016564,-1.081264796,-1.081264796,1.587666649,0.644157706,-1.081264796,-1.081264796,0.0519907,-1.081264796,0.426081082,0.11455204,-1.030268043,-1.081264796,-1.081264796,-1.081264796,1.217442878,-1.081264796,0.079174097,0.717578262,-1.081264796,-1.081264796
100020728,0.179570928,1.105026523,0.058742941,-1.260446694,-1.419395031,-1.419395031,1.470991809,0.633807413,-1.415755989,-1.419395031,-0.126205519,-1.419395031,0.612937178,0.157282792,-1.419395031,-1.419395031,-1.419395031,-1.419395031,1.438908811,-1.419395031,0.091519353,0.961915642,-1.419395031,-1.419395031
100020729,-0.377131504,1.017054315,-0.392538009,-1.117869489,-1.117869489,-1.117869489,1.170889205,0.467804989,-1.117869489,-1.117869489,0.132144314,-1.117869489,0.235871161,0.146975276,-1.117869489,-1.117869489,-1.117869489,-1.117869489,1.243884205,-1.117869489,-0.134133545,0.586762125,-1.117869489,-1.117869489
100020769,-1.312656095,-1.312656095,-0.251203706,-1.312656095,2.275089032,3.118267077,0.059545712,-0.502206043,1.201114395,2.281351851,-0.262516494,1.621504005,0.008142659,0,-0.286422162,1.665625684,1.826163257,1.865795287,-1.312656095,5.012978981,0.384318508,0.936171544,0.317912798,4.411111801
100020837,0.772317739,-0.210514146,0.217764221,-1.244471042,-1.244471042,-1.244471042,-0.593021122,-0.799055602,-1.244471042,-1.244471042,-0.037700847,-1.244471042,0.503080794,0.070365055,-0.465888926,-1.244471042,-1.244471042,-1.244471042,-1.244471042,-1.244471042,-0.059563468,0.26792631,-1.244471042,-1.244471042
100020840,0.049600754,0.042070734,0.041619618,-0.93377393,-0.93377393,-0.93377393,-0.288967417,-0.309300195,-0.93377393,-0.93377393,0.175183321,-0.93377393,0.166543787,-0.163706079,-0.435998589,-0.93377393,-0.93377393,-0.93377393,-0.095657598,-0.93377393,-0.264000868,-0.93377393,-0.93377393,-0.93377393
100020845,-1.258383247,-1.258383247,-0.251703369,1.947586862,-1.258383247,0.599546378,-1.258383247,-0.080489801,1.897676979,1.288926724,-0.164736997,-1.258383247,-1.258383247,-1.258383247,0.273175696,-1.258383247,1.36141338,-0.456147287,-1.027670117,1.832248534,-0.79929847,-1.030125272,-1.258383247,-1.258383247
100020859,0.030510489,1.038553385,-0.109566254,0.615926018,0.61281518,0.484308557,0.69107706,0.564861282,0.61065528,-0.095993774,-0.983413679,-0.149222073,0.366539438,0.172638819,-1.476691945,0.623548222,0.589912,1.056288487,0.19186413,0.450240936,-0.316527428,-0.065470131,0.51004832,1.180186133
100020860,-0.055810482,1.126535522,0.250024935,0.609351678,0.776136409,0.428220367,0.040916328,0.719465192,0.484926865,-0.042662161,-1.109636301,0.296828965,-0.227228082,0.461370565,-1.138869938,0.690265982,0.85139043,1.189270191,0.124030883,0.30317493,-0.774417961,-0.171808202,0.943171163,1.186404729
100020893,-1.079440377,-1.079440377,-1.079440377,-1.079440377,0.525372518,2.921342954,-1.079440377,-1.079440377,1.091994531,0.614179714,0.183275634,0,-1.079440377,-1.079440377,-1.079440377,-1.079440377,-0.080350132,0.905450346,-1.079440377,0.764034711,-1.079440377,-0.196533034,1.988101769,0.997570428
100021000,-0.221288699,-0.181622021,-0.694491389,0.359123541,0.79354185,0.684135999,-0.000696869,0.373707336,0.851412059,0.709197801,0.284232431,0.272008695,0.041255439,0.031934256,-1.146644995,0.17409037,0.264240058,0.417549887,-0.234345503,0.33278139,-0.643479265,-0.322387537,0.053697049,0.068399468
100021071,-0.816327281,-0.045280064,-0.331615028,-0.21915898,0.067401932,0.299246257,-0.235603416,0.057108135,0.374674074,0.502034047,0.194032771,0.00476366,-0.07522514,-0.161373404,-0.091156796,0.101220437,0.18235989,-0.011794339,-0.07097556,-0.116742322,-0.41516202,-0.353069291,-0.004786461,-0.078929988
100021092,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,0,-0.877315593,-0.877315593,0.605741345,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593,-0.877315593
100021105,-1.52356968,-1.52356968,-0.284439612,-1.52356968,-1.52356968,-1.52356968,-1.52356968,0.239083828,-1.52356968,-1.52356968,0.001077931,-1.52356968,-1.52356968,-0.013032797,-1.52356968,-1.52356968,-1.52356968,-1.52356968,-0.200416841,-1.52356968,-1.52356968,-1.52356968,-1.52356968,-1.52356968
100021123,-1.075030101,-0.590278825,-1.075030101,-1.075030101,0.281104927,-1.075030101,-1.075030101,-1.075030101,-1.075030101,-0.464255464,0.403270442,-1.075030101,-1.075030101,0.157054603,-1.075030101,-0.117939716,-0.070125156,-1.075030101,-1.075030101,-0.548498918,-1.075030101,0.297081879,-0.140318594,-0.830997647
100021194,-0.309754836,-0.112615149,0.032194114,-0.484214863,-0.484214863,-0.484214863,-0.020080186,-0.263469785,-0.484214863,-0.484214863,0.250052801,-0.484214863,-0.104687315,-0.05924731,-0.160132846,-0.484214863,-0.484214863,-0.484214863,-0.187648163,-0.484214863,0.01378295,0.059775377,-0.484214863,-0.484214863
100021196,0.010468629,0.072556654,0.000400927,-3.939385829,-3.939385829,-3.939385829,0.025060853,0.011397428,-3.034723315,-2.607803446,0.075676641,-3.939385829,-0.126365691,-0.137907574,0.131942061,-2.871906755,-3.939385829,-3.939385829,0.095154613,-3.939385829,0.125071562,0.265194828,-3.939385829,-3.939385829
100021199,0.075489998,-0.101660257,-0.028690537,-2.447609301,-1.8137543,-1.754389307,-0.359344039,0.048273301,-2.038945178,-1.965132101,-0.010016825,-2.456447964,-0.158735351,0.144293676,0.132531545,-2.242974373,-2.057812443,-1.204073935,-0.011731067,-2.305223469,-0.598679322,-0.336800813,-2.151866403,-2.051462686
100021220,-0.058826002,-0.192722758,-0.362637825,0.3642233,0.296426657,1.461101723,0.185664196,0.245694577,0.685998435,0.155117031,0.096771118,-2.977667083,-0.404542106,-0.425184946,-0.295075416,-0.726478493,0.615267903,0.919307826,0.37866938,0.514540682,0.102761559,0.09538261,-1.250003088,-0.960622979
100021223,-2.161565975,-2.161565975,-0.434716253,0.689900312,0.465248896,1.728398379,0.552933757,0.757536374,1.513586857,1.20637485,-0.042058048,-2.161565975,-2.161565975,-2.161565975,-0.121024932,0.940642532,0.905807327,0.724117083,-0.356219986,1.750245793,-0.252672036,0.176739214,0.045147453,-0.850028807
100021236,0.033211517,0.676749191,-0.11971696,-3.013148018,-2.533134688,-2.411264796,-0.05920889,0.268475442,-3.072414913,-1.9857255,-0.423240572,-3.094279505,0.024891518,0.458836563,0.325177791,-3.094279505,-2.694979159,-2.37861113,0.071099577,-2.222691918,-1.020172232,-0.81477904,-2.32326033,-3.094279505
100021237,-0.520404302,-0.079649635,-0.08119523,1.831370385,2.432341039,1.583933488,-0.459756909,-0.13536143,2.135302699,2.17263028,-0.290611424,2.545431376,-0.073835098,-0.319699622,-0.298182269,2.281946786,1.694845052,2.070816124,-0.421220819,2.177398505,-0.827060577,-0.605079879,2.554590282,2.468405385
100021256,0.475803907,-0.130637597,0.637986717,-3.390734051,-3.390734051,-3.390734051,0.029416919,-0.626394071,-3.390734051,-3.390734051,1.263517902,-3.390734051,0.647620763,0.473607293,0.648940522,-3.390734051,-3.390734051,-3.390734051,-0.463199104,-3.390734051,0.386800437,1.09480968,-3.390734051,-2.522340375
100021277,0.283169282,-0.108037007,-0.162905641,-3.218936843,-3.869828481,-3.869828481,0.12221701,-0.122276211,-3.073198968,-3.138109312,0.485804709,-3.100412098,0.044052538,-0.054801003,0.109815574,-3.537726055,-3.205198073,-3.463746899,0.202308175,-3.699080791,0.51054773,0.37247343,-3.869828481,-3.869828481
100021372,0.122325644,0.015798969,0.276317014,-1.931253676,0.981848228,-1.25561165,0.474774211,0.218096345,-0.464919137,-0.122951962,0.272201758,-1.931253676,0.242473061,-0.666645607,0.405202786,-1.389755386,-0.449130778,-0.934419578,0.643269362,-0.552193836,0.734822152,0.350938867,0.190616872,-0.639428524
100021376,0.427508665,0.22783975,-1.521873014,-0.866675977,0.817581356,-0.136622692,-0.153502779,0.070005291,-0.014003021,-0.516985313,0.396417668,0.472451899,0.49136993,-1.521873014,1.024219322,-0.477682087,-0.214226835,-1.448366776,0.273134629,-1.358882778,-0.624691005,0.50749689,-0.595467441,0.637552248
100021467,-0.013646273,0.972896648,0.012552775,-1.575638901,-1.575638901,-1.575638901,0.273337055,-0.280618765,-1.127903791,-1.575638901,0.158186437,-1.575638901,0.526717565,-0.342548555,-0.682270392,-1.575638901,-1.575638901,-1.575638901,-0.155359454,-1.575638901,0.539706534,0.760595173,-1.575638901,-1.575638901
100021474,0.53613453,-0.533914246,-0.740604394,-0.740604394,2.223745983,-0.740604394,0.903335775,1.221392148,-0.740604394,-0.740604394,1.17819239,-0.740604394,0.510408165,0.228917522,-0.740604394,-0.740604394,-0.072418807,-0.740604394,1.641078431,0.112300363,0.909555122,0.936664343,-0.658976173,-0.490800972
100021475,0.348075617,-1.488527582,-0.259258871,-1.740434111,0.98181574,-1.740434111,0.405064226,0.621811171,-1.740434111,-1.740434111,0.86656145,-1.740434111,0.02519756,0.126765066,-1.740434111,-1.740434111,-0.590732885,-1.740434111,1.017314805,-0.994848237,-0.139715183,0.289103907,-1.136224677,-1.740434111
100021478,-0.575093825,1.021231098,-0.532150972,-0.012091565,2.476760598,0.751166676,-1.201632456,-1.106780461,-0.498424741,0.274734234,0.569932773,-0.053468066,-0.235846665,0.0587427,-0.807299864,0.617681927,1.316106546,-0.315320794,-1.023289748,0.832044609,-0.644908834,-0.160955219,1.136684492,-0.678311504
